"UserName","Name","DNSHostName","Enabled","IPv4Address","Operating System","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 30 days)","Delegation Type","Delegation Protocol","Delegation Services","Primary Group ID","SID","SIDHistory","Description","ms-ds-CreatorSid","Last Logon Date","Password LastSet","UserAccountControl","whenCreated","whenChanged","Distinguished Name"
"DCC-D-2000058B$","DCC-D-2000058B","dcc-d-2000058b.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","4944","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6480","","","","2/1/2013 2:26:43 PM","4/26/2012 4:37:30 PM","4096","9/28/2005 5:23:41 PM","5/13/2021 2:40:15 PM","CN=DCC-D-2000058B,OU=SEG Computers,DC=solomonedwards,DC=com"
"HOU-L-EDGENERY$","HOU-L-EDGENERY","HOU-L-EDGENERY.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4175","4175","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22570","","","","6/4/2014 2:26:48 PM","6/4/2014 2:24:55 PM","4096","6/4/2014 6:24:55 PM","5/13/2021 2:40:18 PM","CN=HOU-L-EDGENERY,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-9470CPFT$","PHL-L-9470CPFT","PHL-L-9470CPFT.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18363)","2070","2070","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26813","","","","3/9/2020 4:18:49 PM","3/9/2020 10:37:03 AM","4096","3/22/2017 5:55:55 PM","5/13/2021 2:40:31 PM","CN=PHL-L-9470CPFT,CN=Computers,DC=solomonedwards,DC=com"
"IADCTXPVS02$","IADCTXPVS02","IADCTXPVS02.solomonedwards.com","False",,"Windows Server 2016 Standard 10.0 (14393)","889","889","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34901","","","","6/3/2023 9:13:16 AM","6/3/2023 6:51:48 AM","4098","9/6/2019 2:34:26 PM","6/13/2023 3:03:38 AM","CN=IADCTXPVS02,OU=Servers,OU=Rapidscale,DC=solomonedwards,DC=com"
"SOLOMON-DC03$","SOLOMON-DC03","SOLOMON-DC03.solomonedwards.com","True",,"Windows Server 2012 Standard 6.2 (9200)","3061","3070","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24515","","","","6/22/2017 1:53:48 PM","6/13/2017 9:11:38 AM","4096","3/12/2015 12:14:15 PM","5/13/2021 2:40:26 PM","CN=SOLOMON-DC03,CN=Computers,DC=solomonedwards,DC=com"
"PHLDC05$","PHLDC05","PHLDC05.solomonedwards.com","True","192.168.1.10","Windows Server 2016 Standard 10.0 (14393)","1","7","False","False",,,,"516","S-1-5-21-1191714633-765097213-697575874-34828","","","","11/7/2025 5:35:31 PM","10/31/2025 9:24:59 PM","532480","5/12/2021 3:53:56 PM","11/7/2025 10:35:31 PM","CN=PHLDC05,OU=Domain Controllers,DC=solomonedwards,DC=com"
"PHL-L-NX63100BK$","PHL-L-NX63100BK","phl-l-nx63100bk.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5071","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14057","","","","2/1/2013 2:18:31 PM","12/21/2011 1:35:20 PM","4096","12/21/2011 6:35:20 PM","5/13/2021 2:40:14 PM","CN=PHL-L-NX63100BK,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-444029QT$","PHL-L-444029QT","PHL-L-444029QT.solomonedwards.com","True","192.168.1.133","Windows 10 Pro 10.0 (16299)","2635","2635","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27496","","","","8/22/2018 3:27:31 PM","8/22/2018 3:29:35 PM","4096","12/1/2016 1:55:34 PM","5/13/2021 2:40:28 PM","CN=PHL-L-444029QT,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-ELI840B21$","PHL-L-ELI840B21","phl-l-eli840B212.solomonedwards.com","True","192.168.1.227","Windows 7 Professional Service Pack 1 6.1 (7601)","3791","3785","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21421","","","","6/22/2015 7:14:52 PM","6/29/2015 4:30:54 PM","4096","8/19/2014 7:50:42 PM","5/13/2021 2:40:23 PM","CN=PHL-L-ELI840B21,CN=Computers,DC=solomonedwards,DC=com"
"HP250G7-002352$","HP250G7-002352","HP250G7-002352.solomonedwards.com","True","192.168.1.69","Windows 10 Pro 10.0 (19041)","1642","1642","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-35433","","","","5/11/2021 11:43:32 AM","5/11/2021 12:11:11 PM","4096","4/30/2020 5:23:06 PM","5/13/2021 2:40:57 PM","CN=HP250G7-002352,CN=Computers,DC=solomonedwards,DC=com"
"IADCTXSH002$","IADCTXSH002","IADCTXSH002.solomonedwards.com","True","10.32.124.183","Windows Server 2016 Standard 10.0 (14393)","3","6","False","False",,,,"515","S-1-5-21-1191714633-765097213-697575874-34908","","","","11/5/2025 6:05:35 AM","11/2/2025 5:17:38 AM","4128","9/9/2019 6:13:51 PM","11/5/2025 11:05:11 AM","CN=IADCTXSH002,OU=Production,OU=SessionHosts,OU=XenDesktop,OU=Servers,OU=Rapidscale,DC=solomonedwards,DC=com"
"PB440G5-002020$","PB440G5-002020","PB440G5-002020.solomonedwards.com","True","10.32.254.200","Windows 10 Pro 10.0 (19045)","505","572","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18606","","","","6/21/2024 5:51:45 PM","4/15/2024 5:25:16 PM","4096","4/11/2019 11:21:38 PM","6/21/2024 9:51:45 PM","CN=PB440G5-002020,CN=Computers,DC=solomonedwards,DC=com"
"egnytesf$","egnytesf","egnytesf.solomonedwards.com","True","192.168.8.24","-","1522","1521","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18567","","","","9/8/2021 5:56:00 PM","9/9/2021 5:56:13 PM","69632","6/12/2015 8:33:50 PM","9/9/2021 9:56:20 PM","CN=egnytesf,CN=Computers,DC=solomonedwards,DC=com"
"IADFS01$","IADFS01","IADFS01.solomonedwards.com","True","10.32.125.14","Windows Server 2016 Standard 10.0 (14393)","4","18","False","False",,,,"515","S-1-5-21-1191714633-765097213-697575874-34904","","","","11/4/2025 9:59:49 AM","10/21/2025 4:53:34 AM","4096","9/6/2019 10:15:22 PM","11/4/2025 2:59:27 PM","CN=IADFS01,CN=Computers,DC=solomonedwards,DC=com"
"PHLI-L-E520Y01N$","PHLI-L-E520Y01N","PHLI-L-E520Y01N.solomonedwards.com","True","192.168.1.95","Windows 7 Enterprise Service Pack 1 6.1 (7601)","829","1135","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15823","","","","8/2/2023 4:31:59 AM","9/30/2022 10:05:40 AM","4096","3/22/2013 10:37:06 PM","8/2/2023 8:31:59 AM","CN=PHLI-L-E520Y01N,CN=Computers,DC=solomonedwards,DC=com"
"LS340-002045$","LS340-002045","LS340-002045.solomonedwards.com","True","192.168.1.190","Windows 10 Pro for Workstations 10.0 (19042)","1641","1641","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-37378","","","","5/12/2021 11:14:44 AM","5/12/2021 11:14:43 AM","4096","5/12/2021 3:14:43 PM","5/13/2021 2:40:58 PM","CN=LS340-002045,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002222$","PB440G5-002222","PB440G5-002222.solomonedwards.com","True","192.168.1.182","Windows 10 Pro 10.0 (19045)","752","755","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30186","","","","10/18/2023 6:30:35 PM","10/14/2023 11:06:40 PM","4096","8/7/2019 4:04:07 PM","10/18/2023 10:30:35 PM","CN=PB440G5-002222,CN=Computers,DC=solomonedwards,DC=com"
"NBC-L-E430MXTF$","NBC-L-E430MXTF","NBC-L-E430MXTF.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4075","4075","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-13887","","","","9/12/2014 8:31:16 AM","9/12/2014 8:47:02 AM","4096","6/28/2012 5:23:40 PM","5/13/2021 2:40:19 PM","CN=NBC-L-E430MXTF,CN=Computers,DC=solomonedwards,DC=com"
"HOU-L-9470BTC3$","HOU-L-9470BTC3","HOU-L-9470BTC3.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3124","3124","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-20181","","","","4/20/2017 3:32:41 PM","4/20/2017 2:10:50 PM","4096","1/9/2014 8:37:40 PM","5/13/2021 2:40:26 PM","CN=HOU-L-9470BTC3,CN=Computers,DC=solomonedwards,DC=com"
"PHLIT-L-5402HQ$","PHLIT-L-5402HQ","PHLIT-L-5402HQ.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18363)","1125","1125","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26624","","","","10/10/2022 12:11:00 PM","10/10/2022 12:18:20 PM","4096","4/20/2016 8:24:27 PM","10/10/2022 4:18:20 PM","CN=PHLIT-L-5402HQ,CN=Computers,DC=solomonedwards,DC=com"
"PHLEXCH02$","PHLEXCH02","phlexch02.solomonedwards.com","True",,"Windows Server 2003 Service Pack 2 5.2 (3790)","4402","4427","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-5977","","","","10/19/2013 9:03:13 PM","9/25/2013 8:09:23 AM","4096","5/14/2005 6:34:37 PM","5/13/2021 2:40:19 PM","CN=PHLEXCH02,OU=SEG Servers,DC=solomonedwards,DC=com"
"LATE6320-PBO$","LATE6320-PBO","LATE6320-PBO.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3782","3792","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18528","","","","7/2/2015 4:03:53 PM","6/22/2015 1:07:41 PM","4128","2/18/2015 3:17:35 AM","5/13/2021 2:40:23 PM","CN=LATE6320-PBO,OU=Workstations,OU=_Migration from Msquared to SolomonEdwards,DC=solomonedwards,DC=com"
"PB440G2-1578$","PB440G2-1578","PB440G2-1578.solomonedwards.com","True",,"Windows 10 Pro 10.0 (16299)","2629","2629","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-29998","","","","8/28/2018 8:18:55 AM","8/28/2018 8:23:07 AM","4096","1/18/2018 5:32:20 PM","5/13/2021 2:40:28 PM","CN=PB440G2-1578,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-NX613001B$","PHL-L-NX613001B","phl-l-nx613001b.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5064","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14070","","","","2/1/2013 2:18:32 PM","12/28/2011 12:38:40 PM","4096","12/28/2011 5:38:40 PM","5/13/2021 2:40:14 PM","CN=PHL-L-NX613001B,CN=Computers,DC=solomonedwards,DC=com"
"HOUC-L-W5201CRG$","HOUC-L-W5201CRG","HOUC-L-W5201CRG.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4175","4175","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18318","","","","6/4/2014 2:54:12 PM","6/4/2014 4:30:47 PM","4096","6/4/2014 6:52:33 PM","5/13/2021 2:40:18 PM","CN=HOUC-L-W5201CRG,CN=Computers,DC=solomonedwards,DC=com"
"IADCTXTEST$","IADCTXTEST","IADCTXTEST.solomonedwards.com","True","10.32.124.181","Windows Server 2016 Standard 10.0 (14393)","5","5","False","False",,,,"515","S-1-5-21-1191714633-765097213-697575874-34911","","","","11/3/2025 1:36:07 PM","11/3/2025 2:36:07 PM","4128","9/19/2019 8:50:44 PM","11/3/2025 7:35:46 PM","CN=IADCTXTEST,OU=Test,OU=SessionHosts,OU=XenDesktop,OU=Servers,OU=Rapidscale,DC=solomonedwards,DC=com"
"PHLTS06$","PHLTS06","PHLTS06.solomonedwards.com","True","192.168.1.21","Windows Server 2012 Standard 6.2 (9200)","1641","1668","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-34404","","","","5/12/2021 12:38:30 PM","4/15/2021 5:38:42 AM","4096","12/6/2019 4:08:44 PM","5/13/2021 2:40:33 PM","CN=PHLTS06,CN=Computers,DC=solomonedwards,DC=com"
"DCC-C-EXMD6LF$","DCC-C-EXMD6LF","dcc-c-exmd6lf.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","6393","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6019","","","","2/1/2013 2:26:43 PM","5/8/2008 6:25:40 AM","4096","7/15/2005 7:00:23 PM","5/13/2021 2:40:15 PM","CN=DCC-C-EXMD6LF,OU=SEG Computers,DC=solomonedwards,DC=com"
"PB440G5-002158$","PB440G5-002158","PB440G5-002158.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18363)","2069","2095","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30055","","","","3/10/2020 8:12:53 AM","2/13/2020 9:03:28 AM","4096","7/3/2018 3:36:46 PM","5/13/2021 2:40:31 PM","CN=PB440G5-002158,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-8460B8X9$","PHL-L-8460B8X9","PHL-L-8460B8X9.solomonedwards.com","True","192.168.12.183","Windows 10 Pro 10.0 (16299)","2629","2629","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27518","","","","8/28/2018 9:48:23 AM","8/28/2018 9:52:08 AM","4096","12/29/2016 1:40:40 PM","5/13/2021 2:40:28 PM","CN=PHL-L-8460B8X9,CN=Computers,DC=solomonedwards,DC=com"
"PB440G7-002363$","PB440G7-002363","PB440G7-002363.solomonedwards.com","True","10.32.124.200","Windows 10 Pro 10.0 (19041)","1641","1708","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-37242","","","","5/12/2021 2:17:58 PM","3/6/2021 11:45:00 AM","4096","3/6/2021 4:45:00 PM","5/13/2021 2:40:58 PM","CN=PB440G7-002363,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002224$","PB440G5-002224","PB440G5-002224.solomonedwards.com","True","192.168.12.164","Windows 10 Pro 10.0 (18363)","2069","2081","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30188","","","","3/10/2020 9:37:05 AM","2/27/2020 3:52:15 PM","4096","8/8/2019 2:39:46 PM","5/13/2021 2:40:31 PM","CN=PB440G5-002224,CN=Computers,DC=solomonedwards,DC=com"
"PHLTS05$","PHLTS05","PHLTS05.solomonedwards.com","True","192.168.1.40","Windows Server 2008 R2 Standard Service Pack 1 6.1 (7601)","3148","3144","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18173","","","","3/27/2017 5:07:53 AM","3/31/2017 3:23:54 AM","4096","2/18/2014 4:57:44 PM","5/13/2021 2:40:18 PM","CN=PHLTS05,CN=Computers,DC=solomonedwards,DC=com"
"EB840G1-1442$","EB840G1-1442","EB840G1-1442.solomonedwards.com","True","192.168.12.169","Windows 10 Pro 10.0 (17134)","2627","2627","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30012","","","","8/30/2018 9:11:17 AM","8/30/2018 9:26:07 AM","4096","3/14/2018 4:25:08 PM","5/13/2021 2:40:28 PM","CN=EB840G1-1442,CN=Computers,DC=solomonedwards,DC=com"
"VANAS01$","VANAS01","VANAS01.solomonedwards.com","True","192.168.1.149","Windows Server 2003 Service Pack 2 5.2 (3790)","482","1279","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6566","","Network Attached Storage 04","","7/14/2024 1:03:07 AM","5/9/2022 1:51:48 AM","4096","1/4/2006 5:26:44 PM","7/14/2024 5:03:07 AM","CN=VANAS01,OU=WSUS Computers,DC=solomonedwards,DC=com"
"IADCTXDCSF01$","IADCTXDCSF01","IADCTXDCSF01.solomonedwards.com","True","10.32.125.23","Windows Server 2016 Standard 10.0 (14393)","1","8","False","False",,,,"515","S-1-5-21-1191714633-765097213-697575874-34898","","","","11/7/2025 2:46:05 PM","10/30/2025 11:00:58 PM","4096","8/29/2019 3:15:27 PM","11/7/2025 7:45:37 PM","CN=IADCTXDCSF01,OU=Servers,OU=Rapidscale,DC=solomonedwards,DC=com"
"HOU-L-440GD18T$","HOU-L-440GD18T","HOU-L-440GD18T.solomonedwards.com","True","192.168.5.165","Windows 10 Pro 10.0 (17134)","2621","2648","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-24141","","","","9/5/2018 10:01:07 AM","8/9/2018 9:53:59 AM","4096","10/14/2015 3:50:33 PM","5/13/2021 2:40:28 PM","CN=HOU-L-440GD18T,CN=Computers,DC=solomonedwards,DC=com"
"HP250G7-002401$","HP250G7-002401","HP250G7-002401.solomonedwards.com","True","10.32.124.200","Windows 10 Pro 10.0 (19042)","1641","1641","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-37385","","","","5/12/2021 5:08:04 PM","5/12/2021 5:01:36 PM","4096","5/12/2021 9:01:36 PM","5/13/2021 2:40:58 PM","CN=HP250G7-002401,CN=Computers,DC=solomonedwards,DC=com"
"ADSELFSERVE01$","ADSELFSERVE01","ADSELFSERVE01.solomonedwards.com","True","192.168.1.52","Windows Server 2008 R2 Standard Service Pack 1 6.1 (7601)","1376","1376","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26627","","","","2/1/2022 12:50:07 PM","2/1/2022 12:50:06 PM","4096","4/21/2016 9:43:59 PM","2/1/2022 5:50:07 PM","CN=ADSELFSERVE01,CN=Computers,DC=solomonedwards,DC=com"
"XDDDC2$","XDDDC2","XDDDC2.solomonedwards.com","True","192.168.1.64","Windows Server 2008 R2 Standard Service Pack 1 6.1 (7601)","1360","1376","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15079","","","","2/17/2022 11:29:04 AM","2/1/2022 12:48:59 PM","4096","6/20/2012 1:56:09 PM","2/17/2022 4:29:15 PM","CN=XDDDC2,CN=Computers,DC=solomonedwards,DC=com"
"PB440G5-002218$","PB440G5-002218","PB440G5-002218.solomonedwards.com","True","192.168.1.187","Windows 11 Pro 10.0 (22621)","753","753","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30182","","","","10/17/2023 1:37:00 PM","10/17/2023 1:37:01 PM","4096","8/6/2019 2:03:42 PM","10/17/2023 5:37:09 PM","CN=PB440G5-002218,CN=Computers,DC=solomonedwards,DC=com"
"IADCTXPVS01$","IADCTXPVS01","IADCTXPVS01.solomonedwards.com","True","10.32.125.21","Windows Server 2016 Standard 10.0 (14393)","3","7","False","False",,,,"515","S-1-5-21-1191714633-765097213-697575874-34897","","","","11/5/2025 11:21:52 AM","11/1/2025 7:57:43 AM","4096","8/29/2019 3:13:38 PM","11/5/2025 4:21:22 PM","CN=IADCTXPVS01,OU=Servers,OU=Rapidscale,DC=solomonedwards,DC=com"
"LS340-002028$","LS340-002028","LS340-002028.solomonedwards.com","True",,"Windows 11 Pro for Workstations 10.0 (22631)","443","443","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-37060","","","","8/22/2024 8:36:58 AM","8/22/2024 8:49:08 AM","4096","12/8/2020 6:23:31 PM","8/22/2024 12:49:08 PM","CN=LS340-002028,CN=Computers,DC=solomonedwards,DC=com"
"PHL-E520NRGH$","PHL-E520NRGH","PHL-E520NRGH.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3119","3119","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-13997","","","","4/25/2017 11:14:54 AM","4/25/2017 11:27:46 AM","4096","12/6/2011 12:50:21 PM","5/13/2021 2:40:26 PM","CN=PHL-E520NRGH,CN=Computers,DC=solomonedwards,DC=com"
"PHLSQL04$","PHLSQL04","PHLSQL04.solomonedwards.com","True",,"Windows Server 2012 Standard 6.2 (9200)","3780","3786","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15564","","","","7/4/2015 4:54:49 PM","6/28/2015 8:16:33 AM","4096","12/6/2012 8:01:24 PM","5/13/2021 2:40:23 PM","CN=PHLSQL04,CN=Computers,DC=solomonedwards,DC=com"
"PHLSQL01$","PHLSQL01","phlsql01.solomonedwards.com","True",,"Windows 2000 Server Service Pack 3 5.0 (2195)","4596","4590","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-2960","","PHL SQL 2000 Server","","4/9/2013 7:12:52 AM","4/14/2013 9:30:52 PM","4096","2/11/2003 10:27:59 PM","5/13/2021 2:39:39 PM","CN=PHLSQL01,OU=SEG Servers,DC=solomonedwards,DC=com"
"PB4440S-1197$","PB4440S-1197","PB4440S-1197.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17134)","2619","2619","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30063","","","","9/7/2018 10:41:42 AM","9/7/2018 10:51:45 AM","4096","7/24/2018 3:58:45 PM","5/13/2021 2:40:28 PM","CN=PB4440S-1197,CN=Computers,DC=solomonedwards,DC=com"
"PB450G6-002237$","PB450G6-002237","PB450G6-002237.solomonedwards.com","True",,"Windows 10 Pro 10.0 (18363)","1636","1636","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30265","","","","5/17/2021 3:35:37 PM","5/17/2021 3:40:10 PM","4096","9/18/2019 8:24:32 PM","5/17/2021 7:40:41 PM","CN=PB450G6-002237,CN=Computers,DC=solomonedwards,DC=com"
"HOUC-L-444029XB$","HOUC-L-444029XB","HOUC-L-444029XB.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4169","4169","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18325","","","","6/10/2014 2:14:54 PM","6/10/2014 2:10:39 PM","4096","6/10/2014 6:10:39 PM","5/13/2021 2:40:18 PM","CN=HOUC-L-444029XB,CN=Computers,DC=solomonedwards,DC=com"
"DCA-C-ENSG630$","DCA-C-ENSG630","dca-c-ensg630.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","7078","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6012","","","","2/1/2013 2:26:45 PM","6/22/2006 7:00:51 PM","4096","6/15/2005 6:03:43 PM","5/13/2021 2:40:15 PM","CN=DCA-C-ENSG630,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHL-L-M9831H$","PHL-L-M9831H","PHL-L-M9831H.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5611","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11477","","","","2/1/2013 2:18:32 PM","6/29/2010 9:34:04 AM","4096","5/28/2010 2:36:37 PM","5/13/2021 2:40:14 PM","CN=PHL-L-M9831H,CN=Computers,DC=solomonedwards,DC=com"
"DCC-L-E520G44W$","DCC-L-E520G44W","DCC-L-E520G44W.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4180","4180","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18014","","","","5/30/2014 11:59:50 AM","5/30/2014 10:46:38 AM","4096","11/14/2013 5:00:57 PM","5/13/2021 2:40:19 PM","CN=DCC-L-E520G44W,CN=Computers,DC=solomonedwards,DC=com"
"LS340-002328$","LS340-002328","LS340-002328.solomonedwards.com","True","192.168.86.33","Windows 10 Pro for Workstations 10.0 (19045)","985","985","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-37254","","","","2/27/2023 4:17:00 PM","2/27/2023 2:39:08 PM","4096","3/10/2021 10:26:28 PM","2/27/2023 9:16:41 PM","CN=LS340-002328,CN=Computers,DC=solomonedwards,DC=com"
"PHLP-L-EDGEHZFD$","PHLP-L-EDGEHZFD","PHLP-L-EDGEHZFD.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3779","3780","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21692","","","","7/5/2015 4:23:55 PM","7/4/2015 1:13:38 PM","4096","3/31/2015 9:32:33 PM","5/13/2021 2:40:23 PM","CN=PHLP-L-EDGEHZFD,CN=Computers,DC=solomonedwards,DC=com"
"PHLEXGW01$","PHLEXGW01","phlexgw01.solomonedwards.com","True",,"Windows 2000 Server Service Pack 4 5.0 (2195)","4624","4650","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-3091","","PHL SMTP Gateway Server","","3/11/2013 8:07:31 PM","2/14/2013 6:00:50 AM","4096","11/5/2003 6:32:08 PM","5/13/2021 2:39:39 PM","CN=PHLEXGW01,OU=SEG Servers,DC=solomonedwards,DC=com"
"PB4440S-1088$","PB4440S-1088","PB4440S-1088.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17134)","2615","2626","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30072","","","","9/10/2018 8:16:36 PM","8/31/2018 10:10:42 AM","4096","8/31/2018 2:10:41 PM","5/13/2021 2:40:28 PM","CN=PB4440S-1088,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-EDGEH058$","PHL-L-EDGEH058","PHL-L-EDGEH058.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4365","4365","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-13069","","","","11/26/2013 12:24:56 PM","11/26/2013 12:33:58 PM","4096","9/13/2011 12:55:49 PM","5/13/2021 2:40:19 PM","CN=PHL-L-EDGEH058,CN=Computers,DC=solomonedwards,DC=com"
